pump_l	pow_lin	freq_qu	Ic	Qc
1.000000000000000056e-01	4.000000000000000083e-02	3.509759999999999991e+00	-6.221475060046325299e-03	1.010674664890331108e-02
1.000000000000000056e-01	4.000000000000000083e-02	3.509920000000000151e+00	-6.679159824839317125e-03	9.568889553811231810e-03
1.000000000000000056e-01	4.000000000000000083e-02	3.510079999999999867e+00	-6.119332681160763107e-03	9.864745411564840652e-03
1.000000000000000056e-01	4.000000000000000083e-02	3.510240000000000027e+00	-6.662028842650978035e-03	9.781594399073641546e-03
1.000000000000000056e-01	4.000000000000000083e-02	3.510400000000000187e+00	-6.828103574147244802e-03	1.008281487744135986e-02
1.000000000000000056e-01	4.000000000000000083e-02	3.510559999999999903e+00	-6.367175362564909610e-03	9.767004926029722658e-03
1.000000000000000056e-01	4.000000000000000083e-02	3.510720000000000063e+00	-6.213422909748521003e-03	1.002401110877543591e-02
1.000000000000000056e-01	4.000000000000000083e-02	3.510879999999999779e+00	-6.173065087652785353e-03	9.651602239915787335e-03
1.000000000000000056e-01	4.000000000000000083e-02	3.511039999999999939e+00	-6.532703852310531994e-03	1.006839094990444328e-02
1.000000000000000056e-01	4.000000000000000083e-02	3.511200000000000099e+00	-6.030241156660087233e-03	1.018057154871051043e-02
1.000000000000000056e-01	4.000000000000000083e-02	3.511359999999999815e+00	-6.058436693250527673e-03	1.010219397425135730e-02
1.000000000000000056e-01	4.000000000000000083e-02	3.511519999999999975e+00	-6.714778843222871108e-03	9.905378517319264955e-03
1.000000000000000056e-01	4.000000000000000083e-02	3.511680000000000135e+00	-6.107589575676490926e-03	9.801012100350843526e-03
1.000000000000000056e-01	4.000000000000000083e-02	3.511839999999999851e+00	-6.134463675888142918e-03	1.006520365777438010e-02
1.000000000000000056e-01	4.000000000000000083e-02	3.512000000000000011e+00	-6.298554163068805466e-03	9.580981538450949325e-03
1.000000000000000056e-01	4.000000000000000083e-02	3.512160000000000171e+00	-6.640214483696208272e-03	1.009625860548972465e-02
1.000000000000000056e-01	4.000000000000000083e-02	3.512319999999999887e+00	-6.166168165128399319e-03	9.845826224100840546e-03
1.000000000000000056e-01	4.000000000000000083e-02	3.512480000000000047e+00	-5.504556035434878848e-03	1.006428933224015783e-02
1.000000000000000056e-01	4.000000000000000083e-02	3.512640000000000207e+00	-6.216585403307495206e-03	9.663513218543544683e-03
1.000000000000000056e-01	4.000000000000000083e-02	3.512799999999999923e+00	-5.917683025833482893e-03	9.699380747474936615e-03
1.000000000000000056e-01	4.000000000000000083e-02	3.512960000000000083e+00	-6.436263853583370879e-03	9.821618897639676840e-03
1.000000000000000056e-01	4.000000000000000083e-02	3.513119999999999798e+00	-6.392390399299722158e-03	9.771988394989218965e-03
1.000000000000000056e-01	4.000000000000000083e-02	3.513279999999999959e+00	-6.288131545021708076e-03	1.002175166383826796e-02
1.000000000000000056e-01	4.000000000000000083e-02	3.513440000000000119e+00	-6.206084906772635877e-03	1.008571859255873865e-02
1.000000000000000056e-01	4.000000000000000083e-02	3.513599999999999834e+00	-6.287747376847540801e-03	9.947041569441865405e-03
1.000000000000000056e-01	4.000000000000000083e-02	3.513759999999999994e+00	-7.003388281234803822e-03	9.703026300150772304e-03
1.000000000000000056e-01	4.000000000000000083e-02	3.513920000000000154e+00	-6.239837320397422817e-03	1.019569471275169614e-02
1.000000000000000056e-01	4.000000000000000083e-02	3.514079999999999870e+00	-6.085268361967603908e-03	9.969402936931940490e-03
1.000000000000000056e-01	4.000000000000000083e-02	3.514240000000000030e+00	-6.061504498036214376e-03	1.005456184232119028e-02
1.000000000000000056e-01	4.000000000000000083e-02	3.514400000000000190e+00	-6.115466874406929633e-03	1.001693629298850557e-02
1.000000000000000056e-01	4.000000000000000083e-02	3.514559999999999906e+00	-6.203082193485367005e-03	9.993977151768531145e-03
1.000000000000000056e-01	4.000000000000000083e-02	3.514720000000000066e+00	-6.149510075670625540e-03	9.710181805491050616e-03
1.000000000000000056e-01	4.000000000000000083e-02	3.514879999999999782e+00	-6.304838753649543923e-03	1.011162885427270910e-02
1.000000000000000056e-01	4.000000000000000083e-02	3.515039999999999942e+00	-6.218936591711501406e-03	9.850415589283588458e-03
1.000000000000000056e-01	4.000000000000000083e-02	3.515200000000000102e+00	-5.894676888580046084e-03	1.042463190100766449e-02
1.000000000000000056e-01	4.000000000000000083e-02	3.515359999999999818e+00	-6.201584202423622572e-03	9.815511653906153905e-03
1.000000000000000056e-01	4.000000000000000083e-02	3.515519999999999978e+00	-6.089904578215640449e-03	9.910471019404551440e-03
1.000000000000000056e-01	4.000000000000000083e-02	3.515680000000000138e+00	-6.150950718497755730e-03	9.500057376887371258e-03
1.000000000000000056e-01	4.000000000000000083e-02	3.515839999999999854e+00	-5.764363393198424987e-03	1.004960713984379139e-02
1.000000000000000056e-01	4.000000000000000083e-02	3.516000000000000014e+00	-6.023567798099664118e-03	9.560614884866308963e-03
1.000000000000000056e-01	4.000000000000000083e-02	3.516160000000000174e+00	-5.953467798369558445e-03	1.023964169268157254e-02
1.000000000000000056e-01	4.000000000000000083e-02	3.516319999999999890e+00	-5.805026592856829190e-03	9.992372723394473896e-03
1.000000000000000056e-01	4.000000000000000083e-02	3.516480000000000050e+00	-6.015781003372955120e-03	9.611591819212866872e-03
1.000000000000000056e-01	4.000000000000000083e-02	3.516640000000000210e+00	-5.896863634895358960e-03	9.852996858924651172e-03
1.000000000000000056e-01	4.000000000000000083e-02	3.516799999999999926e+00	-6.022580049459390177e-03	9.402987424660908672e-03
1.000000000000000056e-01	4.000000000000000083e-02	3.516960000000000086e+00	-6.011119480309717877e-03	1.018927034803938231e-02
1.000000000000000056e-01	4.000000000000000083e-02	3.517119999999999802e+00	-6.307385639314841072e-03	9.740200696813682349e-03
1.000000000000000056e-01	4.000000000000000083e-02	3.517279999999999962e+00	-5.862120116153941678e-03	1.027004703582042738e-02
1.000000000000000056e-01	4.000000000000000083e-02	3.517440000000000122e+00	-6.028815339733959583e-03	9.582014516270871349e-03
1.000000000000000056e-01	4.000000000000000083e-02	3.517599999999999838e+00	-6.157963026665610497e-03	9.563827187749838685e-03
1.000000000000000056e-01	4.000000000000000083e-02	3.517759999999999998e+00	-5.895952392936118849e-03	1.043317829161639031e-02
1.000000000000000056e-01	4.000000000000000083e-02	3.517920000000000158e+00	-6.407760139620268663e-03	9.795698156295877534e-03
1.000000000000000056e-01	4.000000000000000083e-02	3.518079999999999874e+00	-6.441498651483253124e-03	9.661698025752805952e-03
1.000000000000000056e-01	4.000000000000000083e-02	3.518240000000000034e+00	-6.272852157969876531e-03	9.271574268278062400e-03
1.000000000000000056e-01	4.000000000000000083e-02	3.518400000000000194e+00	-6.203470375287610875e-03	9.783493945028488500e-03
1.000000000000000056e-01	4.000000000000000083e-02	3.518559999999999910e+00	-6.107616987540609790e-03	9.966178571062628624e-03
1.000000000000000056e-01	4.000000000000000083e-02	3.518720000000000070e+00	-6.123659652903493469e-03	1.014980790181063512e-02
1.000000000000000056e-01	4.000000000000000083e-02	3.518879999999999786e+00	-6.055074351511056940e-03	9.321108149196561179e-03
1.000000000000000056e-01	4.000000000000000083e-02	3.519039999999999946e+00	-6.233962910167156063e-03	9.718947169249328444e-03
1.000000000000000056e-01	4.000000000000000083e-02	3.519200000000000106e+00	-5.887643123455443481e-03	9.835318187877440180e-03
1.000000000000000056e-01	4.000000000000000083e-02	3.519359999999999822e+00	-5.484892624933876241e-03	9.803419504631920300e-03
1.000000000000000056e-01	4.000000000000000083e-02	3.519519999999999982e+00	-5.172869923610923931e-03	9.477768607783019356e-03
1.000000000000000056e-01	4.000000000000000083e-02	3.519680000000000142e+00	-5.795045997679713554e-03	9.373499432989462407e-03
1.000000000000000056e-01	4.000000000000000083e-02	3.519839999999999858e+00	-6.177229440348587682e-03	9.618509462620834782e-03
1.000000000000000056e-01	4.000000000000000083e-02	3.520000000000000018e+00	-6.366985428320415079e-03	9.952989864901524292e-03
1.000000000000000056e-01	4.000000000000000083e-02	3.520160000000000178e+00	-6.241544052706390379e-03	9.723013988212658373e-03
1.000000000000000056e-01	4.000000000000000083e-02	3.520319999999999894e+00	-6.005790838195624454e-03	1.015631040840086693e-02
1.000000000000000056e-01	4.000000000000000083e-02	3.520480000000000054e+00	-5.783853350998129257e-03	1.013784729723772940e-02
1.000000000000000056e-01	4.000000000000000083e-02	3.520640000000000214e+00	-5.306855341697386610e-03	1.029348421104736393e-02
1.000000000000000056e-01	4.000000000000000083e-02	3.520799999999999930e+00	-5.733259948457483657e-03	1.008729444536097045e-02
1.000000000000000056e-01	4.000000000000000083e-02	3.520960000000000090e+00	-5.401107153708747596e-03	1.026973208777937768e-02
1.000000000000000056e-01	4.000000000000000083e-02	3.521119999999999806e+00	-5.081575475666522297e-03	9.893072906713953202e-03
1.000000000000000056e-01	4.000000000000000083e-02	3.521279999999999966e+00	-5.221673199636923772e-03	9.875203263517928765e-03
1.000000000000000056e-01	4.000000000000000083e-02	3.521440000000000126e+00	-5.521109968012321081e-03	1.022175781726195748e-02
1.000000000000000056e-01	4.000000000000000083e-02	3.521599999999999842e+00	-6.060590306512991451e-03	9.835340054270433341e-03
1.000000000000000056e-01	4.000000000000000083e-02	3.521760000000000002e+00	-6.199934294127984816e-03	9.852204709994949808e-03
1.000000000000000056e-01	4.000000000000000083e-02	3.521920000000000162e+00	-5.858993778445843216e-03	9.890612506438606344e-03
1.000000000000000056e-01	4.000000000000000083e-02	3.522079999999999878e+00	-5.478851457961625947e-03	9.781890651310699500e-03
1.000000000000000056e-01	4.000000000000000083e-02	3.522240000000000038e+00	-3.983601725363201604e-03	1.013485736262319421e-02
1.000000000000000056e-01	4.000000000000000083e-02	3.522400000000000198e+00	-3.055065519758220875e-03	1.012444342029095341e-02
1.000000000000000056e-01	4.000000000000000083e-02	3.522559999999999913e+00	-1.525785667102491075e-03	1.037526346580031414e-02
1.000000000000000056e-01	4.000000000000000083e-02	3.522720000000000073e+00	-7.243845211033672800e-04	1.018489808776799552e-02
1.000000000000000056e-01	4.000000000000000083e-02	3.522879999999999789e+00	3.476112854612164083e-04	1.064370829612329081e-02
1.000000000000000056e-01	4.000000000000000083e-02	3.523039999999999949e+00	7.362352366680513819e-04	1.064559419683264695e-02
1.000000000000000056e-01	4.000000000000000083e-02	3.523200000000000109e+00	1.098232278999837757e-03	1.082188469652329774e-02
1.000000000000000056e-01	4.000000000000000083e-02	3.523359999999999825e+00	3.482827638486146195e-04	1.046630580565892712e-02
1.000000000000000056e-01	4.000000000000000083e-02	3.523519999999999985e+00	-7.614284349444611728e-04	1.047433019641716770e-02
1.000000000000000056e-01	4.000000000000000083e-02	3.523680000000000145e+00	-1.943340438463136673e-03	1.031367002930727236e-02
1.000000000000000056e-01	4.000000000000000083e-02	3.523839999999999861e+00	-3.102816228255498698e-03	9.743520281574885242e-03
1.000000000000000056e-01	4.000000000000000083e-02	3.524000000000000021e+00	-4.749929441159779671e-03	1.014468169203656955e-02
1.000000000000000056e-01	4.000000000000000083e-02	3.524160000000000181e+00	-5.641033906734688359e-03	1.002275839237812098e-02
1.000000000000000056e-01	4.000000000000000083e-02	3.524319999999999897e+00	-6.171169246271388485e-03	1.006596799208517648e-02
1.000000000000000056e-01	4.000000000000000083e-02	3.524480000000000057e+00	-6.039521863429851874e-03	9.581288774132742589e-03
1.000000000000000056e-01	4.000000000000000083e-02	3.524640000000000217e+00	-5.485893621962056876e-03	9.654217126144729738e-03
1.000000000000000056e-01	4.000000000000000083e-02	3.524799999999999933e+00	-5.608909036570260305e-03	9.553923013552541657e-03
1.000000000000000056e-01	4.000000000000000083e-02	3.524960000000000093e+00	-5.410809804480289607e-03	1.018834494238691872e-02
1.000000000000000056e-01	7.000000000000000666e-02	3.500000000000000000e+00	-6.323096139436021161e-03	1.000486273463885821e-02
1.000000000000000056e-01	7.000000000000000666e-02	3.500160000000000160e+00	-6.523539989084691827e-03	9.597452423231584567e-03
1.000000000000000056e-01	7.000000000000000666e-02	3.500319999999999876e+00	-6.090087757234199060e-03	1.020022280706285242e-02
1.000000000000000056e-01	7.000000000000000666e-02	3.500480000000000036e+00	-6.469023231652211263e-03	9.979001439936845130e-03
1.000000000000000056e-01	7.000000000000000666e-02	3.500640000000000196e+00	-6.207604654528853239e-03	9.815676542013544031e-03
1.000000000000000056e-01	7.000000000000000666e-02	3.500799999999999912e+00	-6.458479158419552259e-03	9.934960648141446388e-03
1.000000000000000056e-01	7.000000000000000666e-02	3.500960000000000072e+00	-6.380386241747267213e-03	9.871327658208939662e-03
1.000000000000000056e-01	7.000000000000000666e-02	3.501119999999999788e+00	-6.386098020836701930e-03	9.811871905324565102e-03
1.000000000000000056e-01	7.000000000000000666e-02	3.501279999999999948e+00	-6.440607012733085522e-03	9.975994374840759307e-03
1.000000000000000056e-01	7.000000000000000666e-02	3.501440000000000108e+00	-6.196883459508027367e-03	1.009496609019646003e-02
1.000000000000000056e-01	7.000000000000000666e-02	3.501599999999999824e+00	-6.124903638731868730e-03	1.019088520858279709e-02
1.000000000000000056e-01	7.000000000000000666e-02	3.501759999999999984e+00	-5.994870746883046962e-03	9.942967416891561674e-03
1.000000000000000056e-01	7.000000000000000666e-02	3.501920000000000144e+00	-6.474744056614504042e-03	9.794986148569705467e-03
1.000000000000000056e-01	7.000000000000000666e-02	3.502079999999999860e+00	-5.592688552927788798e-03	9.826954853119690067e-03
1.000000000000000056e-01	7.000000000000000666e-02	3.502240000000000020e+00	-6.445261868760063760e-03	9.773122772579263123e-03
1.000000000000000056e-01	7.000000000000000666e-02	3.502400000000000180e+00	-6.588205565384643372e-03	9.846850034221112796e-03
1.000000000000000056e-01	7.000000000000000666e-02	3.502559999999999896e+00	-6.024828242110388463e-03	9.927446458600537246e-03
1.000000000000000056e-01	7.000000000000000666e-02	3.502720000000000056e+00	-6.418590193960139675e-03	1.017145342300465605e-02
1.000000000000000056e-01	7.000000000000000666e-02	3.502880000000000216e+00	-6.342222057190391969e-03	9.850585342394942504e-03
1.000000000000000056e-01	7.000000000000000666e-02	3.503039999999999932e+00	-6.645944274203725681e-03	9.926798028054864553e-03
1.000000000000000056e-01	7.000000000000000666e-02	3.503200000000000092e+00	-6.213091992893779794e-03	9.485616597908494083e-03
1.000000000000000056e-01	7.000000000000000666e-02	3.503359999999999808e+00	-6.355754131178436087e-03	1.015502438137183376e-02
1.000000000000000056e-01	7.000000000000000666e-02	3.503519999999999968e+00	-6.433840984708605153e-03	9.995475953776943034e-03
1.000000000000000056e-01	7.000000000000000666e-02	3.503680000000000128e+00	-6.521553594555768579e-03	9.856460011878100114e-03
1.000000000000000056e-01	7.000000000000000666e-02	3.503839999999999844e+00	-6.037763933537476299e-03	1.010579811442339701e-02
1.000000000000000056e-01	7.000000000000000666e-02	3.504000000000000004e+00	-6.343506891956753740e-03	9.863348118530203962e-03
1.000000000000000056e-01	7.000000000000000666e-02	3.504160000000000164e+00	-6.067249270899036095e-03	9.569883053604172699e-03
1.000000000000000056e-01	7.000000000000000666e-02	3.504319999999999879e+00	-6.202486645021890177e-03	9.801492208936042269e-03
1.000000000000000056e-01	7.000000000000000666e-02	3.504480000000000040e+00	-5.800432693494506076e-03	9.522490737776683270e-03
1.000000000000000056e-01	7.000000000000000666e-02	3.504640000000000200e+00	-6.674284569757946498e-03	1.020171684174646376e-02
1.000000000000000056e-01	7.000000000000000666e-02	3.504799999999999915e+00	-6.622591285238829673e-03	9.690310060471338596e-03
1.000000000000000056e-01	7.000000000000000666e-02	3.504960000000000075e+00	-6.164546060697317746e-03	1.003655780064787242e-02
1.000000000000000056e-01	7.000000000000000666e-02	3.505119999999999791e+00	-6.348869611655011402e-03	1.003266744432070902e-02
1.000000000000000056e-01	7.000000000000000666e-02	3.505279999999999951e+00	-6.505247273932418875e-03	9.646366356102241413e-03
1.000000000000000056e-01	7.000000000000000666e-02	3.505440000000000111e+00	-6.256278629063838012e-03	9.861047252697981852e-03
1.000000000000000056e-01	7.000000000000000666e-02	3.505599999999999827e+00	-6.475101584319505575e-03	9.632559032275601202e-03
1.000000000000000056e-01	7.000000000000000666e-02	3.505759999999999987e+00	-6.530028603195634287e-03	9.981050125361401806e-03
1.000000000000000056e-01	7.000000000000000666e-02	3.505920000000000147e+00	-6.212483856071242087e-03	9.553167488230512872e-03
1.000000000000000056e-01	7.000000000000000666e-02	3.506079999999999863e+00	-6.233329365069529421e-03	9.621866423656491585e-03
1.000000000000000056e-01	7.000000000000000666e-02	3.506240000000000023e+00	-6.419522894385314496e-03	9.640382572239016012e-03
1.000000000000000056e-01	7.000000000000000666e-02	3.506400000000000183e+00	-6.397467596585999783e-03	9.930587116614840448e-03
1.000000000000000056e-01	7.000000000000000666e-02	3.506559999999999899e+00	-6.124884427734665973e-03	9.521342613221066287e-03
1.000000000000000056e-01	7.000000000000000666e-02	3.506720000000000059e+00	-6.650445733255113366e-03	9.899426485057689559e-03
